algorithm,num_elements,order,execution_time,replication
quick,10000,unordered,454622,5
quick,10000,unordered,414171,6
quick,10000,unordered,411454,7
quick,10000,unordered,438019,8
quick,10000,unordered,457640,9
quick,10000,unordered,444962,10
merge,10000,unordered,450698,1
merge,10000,unordered,419605,2
merge,10000,unordered,412360,3
merge,10000,unordered,433793,4
merge,10000,unordered,413266,5
merge,10000,unordered,412662,6
merge,10000,unordered,443453,7
merge,10000,unordered,516205,8
merge,10000,unordered,433793,9
merge,10000,unordered,424133,10
quick,10000,unordered,422623,1
quick,10000,unordered,421416,2
quick,10000,unordered,481489,3
quick,10000,unordered,423228,4
quick,10000,unordered,421718,5
quick,10000,unordered,446773,6
quick,10000,unordered,421718,7
quick,10000,unordered,432283,8
quick,10000,unordered,414775,9
quick,10000,unordered,411454,10
quick,10000,unordered,493564,1
quick,10000,unordered,453113,2
quick,10000,unordered,410549,3
quick,10000,unordered,420812,4
quick,10000,unordered,418397,5
quick,10000,unordered,451905,6
quick,10000,unordered,410850,7
quick,10000,unordered,410850,8
quick,10000,unordered,433491,9
quick,10000,unordered,411756,10
merge,10000,unordered,431982,1
merge,10000,unordered,443151,2
merge,10000,unordered,411152,3
merge,10000,unordered,431076,4
merge,10000,unordered,410548,5
merge,10000,unordered,436510,6
merge,10000,unordered,409945,7
merge,10000,unordered,408435,8
merge,10000,unordered,412058,9
merge,10000,unordered,412057,10
quick,10000,unordered,457943,1
quick,10000,unordered,412662,2
quick,10000,unordered,412359,3
quick,10000,unordered,411152,4
quick,10000,unordered,412964,5
quick,10000,unordered,454321,6
quick,10000,unordered,432888,7
quick,10000,unordered,434397,8
quick,10000,unordered,434094,9
quick,10000,unordered,416888,10
quick,10000,unordered,473640,1
quick,10000,unordered,465489,2
quick,10000,unordered,408737,3
quick,10000,unordered,412963,4
quick,10000,unordered,409341,5
quick,10000,unordered,465188,6
quick,10000,unordered,412359,7
quick,10000,unordered,411756,8
quick,10000,unordered,412662,9
quick,10000,unordered,413266,10
merge,10000,unordered,434698,1
merge,10000,unordered,456434,2
merge,10000,unordered,411152,3
merge,10000,unordered,415680,4
merge,10000,unordered,408738,5
merge,10000,unordered,410851,6
merge,10000,unordered,409039,7
merge,10000,unordered,414171,8
merge,10000,unordered,444057,9
merge,10000,unordered,414774,10
quick,10000,unordered,410247,1
quick,10000,unordered,412360,2
quick,10000,unordered,412963,3
quick,10000,unordered,412360,4
quick,10000,unordered,413869,5
quick,10000,unordered,412360,6
quick,10000,unordered,410851,7
quick,10000,unordered,418096,8
quick,10000,unordered,444359,9
quick,10000,unordered,413568,10
quick,10000,unordered,479074,1
quick,10000,unordered,413869,2
quick,10000,unordered,411756,3
quick,10000,unordered,410246,4
quick,10000,unordered,411756,5
quick,10000,unordered,412661,6
quick,10000,unordered,414473,7
quick,10000,unordered,444660,8
quick,10000,unordered,414171,9
quick,10000,unordered,410851,10
merge,10000,unordered,465792,1
merge,10000,unordered,411152,2
merge,10000,unordered,447075,3
merge,10000,unordered,410851,4
merge,10000,unordered,410549,5
merge,10000,unordered,410247,6
merge,10000,unordered,410549,7
merge,10000,unordered,414473,8
merge,10000,unordered,416284,9
merge,10000,unordered,414775,10
quick,10000,unordered,418397,1
quick,10000,unordered,440434,2
quick,10000,unordered,408738,3
quick,10000,unordered,411455,4
quick,10000,unordered,412964,5
quick,10000,unordered,411756,6
quick,10000,unordered,420813,7
quick,10000,unordered,415983,8
quick,10000,unordered,411455,9
quick,10000,unordered,411153,10
quick,10000,unordered,518317,1
quick,10000,unordered,414473,2
quick,10000,unordered,446773,3
quick,10000,unordered,413265,4
quick,10000,unordered,436812,5
quick,10000,unordered,426850,6
quick,10000,unordered,419906,7
quick,10000,unordered,415077,8
quick,10000,unordered,418700,9
quick,10000,unordered,416586,10
merge,10000,unordered,417793,1
merge,10000,unordered,417793,2
merge,10000,unordered,412963,3
merge,10000,unordered,416284,4
merge,10000,unordered,414473,5
merge,10000,unordered,420209,6
merge,10000,unordered,438925,7
merge,10000,unordered,414774,8
merge,10000,unordered,415379,9
merge,10000,unordered,414473,10
quick,10000,unordered,492054,1
quick,10000,unordered,412661,2
quick,10000,unordered,428963,3
quick,10000,unordered,412963,4
quick,10000,unordered,449490,5
quick,10000,unordered,412058,6
quick,10000,unordered,411757,7
quick,10000,unordered,413567,8
quick,10000,unordered,414473,9
quick,10000,unordered,446773,10
quick,10000,unordered,490545,1
quick,10000,unordered,417189,2
quick,10000,unordered,418096,3
quick,10000,unordered,413266,4
quick,10000,unordered,415077,5
quick,10000,unordered,416888,6
quick,10000,unordered,415983,7
quick,10000,unordered,420511,8
quick,10000,unordered,450698,9
quick,10000,unordered,418397,10
merge,10000,unordered,412964,1
merge,10000,unordered,460055,2
merge,10000,unordered,412058,3
merge,10000,unordered,414171,4
merge,10000,unordered,412661,5
merge,10000,unordered,413567,6
merge,10000,unordered,413567,7
merge,10000,unordered,415379,8
merge,10000,unordered,417190,9
merge,10000,unordered,416284,10
quick,10000,unordered,415379,1
quick,10000,unordered,414473,2
quick,10000,unordered,411454,3
quick,10000,unordered,1412167,4
quick,10000,unordered,521337,5
quick,10000,unordered,504130,6
quick,10000,unordered,543977,7
quick,10000,unordered,464282,8
quick,10000,unordered,494469,9
quick,10000,unordered,489941,10
quick,10000,unordered,530996,1
quick,10000,unordered,464584,2
quick,10000,unordered,464886,3
quick,10000,unordered,466093,4
quick,10000,unordered,467301,5
quick,10000,unordered,466999,6
quick,10000,unordered,467603,7
quick,10000,unordered,465188,8
quick,10000,unordered,496583,9
quick,10000,unordered,466093,10
merge,10000,unordered,487527,1
merge,10000,unordered,468207,2
merge,10000,unordered,491149,3
merge,10000,unordered,467905,4
merge,10000,unordered,467905,5
merge,10000,unordered,467603,6
merge,10000,unordered,465490,7
merge,10000,unordered,476055,8
merge,10000,unordered,502621,9
merge,10000,unordered,476357,10
quick,10000,unordered,474546,1
quick,10000,unordered,563598,2
quick,10000,unordered,469716,3
quick,10000,unordered,466396,4
quick,10000,unordered,464886,5
quick,10000,unordered,466999,6
quick,10000,unordered,478772,7
quick,10000,unordered,466999,8
quick,10000,unordered,487224,9
quick,10000,unordered,464282,10
quick,10000,unordered,540053,1
quick,10000,unordered,518620,2
quick,10000,unordered,466999,3
quick,10000,unordered,489337,4
quick,10000,unordered,558769,5
quick,10000,unordered,492357,6
quick,10000,unordered,524355,7
quick,10000,unordered,520129,8
quick,10000,unordered,516808,9
quick,10000,unordered,521336,10
merge,10000,unordered,457037,1
merge,10000,unordered,427152,2
merge,10000,unordered,450396,3
merge,10000,unordered,429265,4
merge,10000,unordered,429567,5
merge,10000,unordered,449792,6
merge,10000,unordered,421115,7
merge,10000,unordered,419001,8
merge,10000,unordered,430170,9
merge,10000,unordered,453113,10
quick,10000,unordered,455527,1
quick,10000,unordered,451905,2
quick,10000,unordered,428661,3
quick,10000,unordered,427756,4
quick,10000,unordered,448887,5
quick,10000,unordered,421416,6
quick,10000,unordered,424133,7
quick,10000,unordered,431680,8
quick,10000,unordered,439226,9
quick,10000,unordered,421718,10
quick,10000,unordered,494167,1
quick,10000,unordered,433189,2
quick,10000,unordered,451000,3
quick,10000,unordered,429265,4
quick,10000,unordered,442849,5
quick,10000,unordered,477564,6
quick,10000,unordered,452509,7
quick,10000,unordered,430774,8
quick,10000,unordered,439227,9
quick,10000,unordered,438623,10
merge,10000,unordered,422624,1
merge,10000,unordered,421114,2
merge,10000,unordered,448283,3
merge,10000,unordered,474244,4
merge,10000,unordered,515601,5
merge,10000,unordered,504129,6
merge,10000,unordered,506243,7
merge,10000,unordered,506847,8
merge,10000,unordered,451000,9
merge,10000,unordered,436812,10
quick,10000,unordered,452207,1
quick,10000,unordered,430774,2
quick,10000,unordered,440132,3
quick,10000,unordered,443452,4
quick,10000,unordered,449490,5
quick,10000,unordered,456433,6
quick,10000,unordered,420812,7
quick,10000,unordered,445566,8
quick,10000,unordered,428057,9
quick,10000,unordered,457641,10
quick,10000,random,1250664,1
quick,10000,random,492356,2
quick,10000,random,510771,3
quick,10000,random,514393,4
quick,10000,random,496280,5
quick,10000,random,483300,6
quick,10000,random,524355,7
quick,10000,random,492658,8
quick,10000,random,493564,9
quick,10000,random,492356,10
merge,10000,random,468810,1
merge,10000,random,465792,2
merge,10000,random,487526,3
merge,10000,random,495073,4
merge,10000,random,485413,5
merge,10000,random,460659,6
merge,10000,random,485715,7
merge,10000,random,465791,8
merge,10000,random,465489,9
merge,10000,random,492960,10
quick,10000,random,469716,1
quick,10000,random,485111,2
quick,10000,random,469112,3
quick,10000,random,470621,4
quick,10000,random,482394,5
quick,10000,random,489036,6
quick,10000,random,500507,7
quick,10000,random,564202,8
quick,10000,random,472131,9
quick,10000,random,473942,10
quick,10000,random,1519935,1
quick,10000,random,598616,2
quick,10000,random,652953,3
quick,10000,random,477867,4
quick,10000,random,475451,5
quick,10000,random,470621,6
quick,10000,random,474244,7
quick,10000,random,480583,8
quick,10000,random,482697,9
quick,10000,random,484810,10
merge,10000,random,485715,1
merge,10000,random,486922,2
merge,10000,random,486923,3
merge,10000,random,494772,4
merge,10000,random,526468,5
merge,10000,random,582315,6
merge,10000,random,513487,7
merge,10000,random,492356,8
merge,10000,random,465188,9
merge,10000,random,470621,10
quick,10000,random,483602,1
quick,10000,random,504431,2
quick,10000,random,536128,3
quick,10000,random,483904,4
quick,10000,random,484205,5
quick,10000,random,482093,6
quick,10000,random,482696,7
quick,10000,random,505639,8
quick,10000,random,514092,9
quick,10000,random,484810,10
quick,10000,random,1251871,1
quick,10000,random,495979,2
quick,10000,random,515902,3
quick,10000,random,491753,4
quick,10000,random,474244,5
quick,10000,random,497187,6
quick,10000,random,473942,7
quick,10000,random,490243,8
quick,10000,random,485111,9
quick,10000,random,471527,10
merge,10000,random,527676,1
merge,10000,random,473037,2
merge,10000,random,473036,3
merge,10000,random,463980,4
merge,10000,random,497186,5
merge,10000,random,630313,6
merge,10000,random,591371,7
merge,10000,random,489338,8
merge,10000,random,518620,9
merge,10000,random,473036,10
quick,10000,random,494469,1
quick,10000,random,470924,2
quick,10000,random,493262,3
quick,10000,random,494470,4
quick,10000,random,491149,5
quick,10000,random,473640,6
quick,10000,random,492960,7
quick,10000,random,471829,8
quick,10000,random,493564,9
quick,10000,random,479376,10
quick,10000,random,1229532,1
quick,10000,random,469414,2
quick,10000,random,488432,3
quick,10000,random,469112,4
quick,10000,random,472131,5
quick,10000,random,509865,6
quick,10000,random,464886,7
quick,10000,random,462470,8
quick,10000,random,484810,9
quick,10000,random,461867,10
merge,10000,random,462772,1
merge,10000,random,461867,2
merge,10000,random,463678,3
merge,10000,random,471829,4
merge,10000,random,484508,5
merge,10000,random,463074,6
merge,10000,random,465490,7
merge,10000,random,479375,8
merge,10000,random,494772,9
merge,10000,random,479074,10
quick,10000,random,491149,1
quick,10000,random,464282,2
quick,10000,random,463075,3
quick,10000,random,462169,4
quick,10000,random,463679,5
quick,10000,random,465188,6
quick,10000,random,479677,7
quick,10000,random,489338,8
quick,10000,random,461566,9
quick,10000,random,462773,10
quick,10000,random,1197534,1
quick,10000,random,464584,2
quick,10000,random,482395,3
quick,10000,random,478169,4
quick,10000,random,474546,5
quick,10000,random,464282,6
quick,10000,random,464282,7
quick,10000,random,508356,8
quick,10000,random,466395,9
quick,10000,random,503525,10
merge,10000,random,451906,1
merge,10000,random,456736,2
merge,10000,random,451906,3
merge,10000,random,461264,4
merge,10000,random,458849,5
merge,10000,random,461566,6
merge,10000,random,463377,7
merge,10000,random,465791,8
merge,10000,random,463678,9
merge,10000,random,463377,10
quick,10000,random,454622,1
quick,10000,random,496281,2
quick,10000,random,463679,3
quick,10000,random,473339,4
quick,10000,random,465792,5
quick,10000,random,462773,6
quick,10000,random,481187,7
quick,10000,random,463678,8
quick,10000,random,464584,9
quick,10000,random,474545,10
quick,10000,random,1179724,1
quick,10000,random,467603,2
quick,10000,random,469113,3
quick,10000,random,453113,4
quick,10000,random,469716,5
quick,10000,random,484508,6
quick,10000,random,486017,7
quick,10000,random,479677,8
quick,10000,random,454320,9
quick,10000,random,475753,10
merge,10000,random,477565,1
merge,10000,random,507148,2
merge,10000,random,479074,3
merge,10000,random,454018,4
merge,10000,random,475452,5
merge,10000,random,472433,6
merge,10000,random,467301,7
merge,10000,random,470924,8
merge,10000,random,469414,9
merge,10000,random,470621,10
quick,10000,random,454018,1
quick,10000,random,474545,2
quick,10000,random,496281,3
quick,10000,random,495375,4
quick,10000,random,469716,5
quick,10000,random,479074,6
quick,10000,random,493262,7
quick,10000,random,510167,8
quick,10000,random,466697,9
quick,10000,random,474244,10
quick,10000,random,1150139,1
quick,10000,random,453716,2
quick,10000,random,453717,3
quick,10000,random,486319,4
quick,10000,random,474546,5
quick,10000,random,454320,6
quick,10000,random,479376,7
quick,10000,random,458245,8
quick,10000,random,456434,9
quick,10000,random,455226,10
merge,10000,random,519223,1
merge,10000,random,452509,2
merge,10000,random,475452,3
merge,10000,random,497790,4
merge,10000,random,466697,5
merge,10000,random,468508,6
merge,10000,random,454924,7
merge,10000,random,470017,8
merge,10000,random,494469,9
merge,10000,random,493866,10
quick,10000,random,466697,1
quick,10000,random,479376,2
quick,10000,random,499903,3
quick,10000,random,504733,4
quick,10000,random,479980,5
quick,10000,random,504734,6
quick,10000,random,489942,7
quick,10000,random,455528,8
quick,10000,random,458245,9
quick,10000,random,456434,10
quick,10000,random,1166441,1
quick,10000,random,453716,2
quick,10000,random,454320,3
quick,10000,random,453113,4
quick,10000,random,458547,5
quick,10000,random,454018,6
quick,10000,random,451905,7
quick,10000,random,490847,8
quick,10000,random,454623,9
quick,10000,random,452509,10
merge,10000,random,453716,1
merge,10000,random,468508,2
merge,10000,random,463678,3
merge,10000,random,456131,4
merge,10000,random,539751,5
merge,10000,random,574164,6
merge,10000,random,488734,7
merge,10000,random,468508,8
merge,10000,random,469112,9
merge,10000,random,487828,10
quick,10000,random,486017,1
quick,10000,random,491451,2
quick,10000,random,502922,3
quick,10000,random,466395,4
quick,10000,random,463678,5
quick,10000,random,586239,6
quick,10000,random,468508,7
quick,10000,random,460357,8
quick,10000,random,448886,9
quick,10000,random,449792,10
quick,10000,random,1153762,1
quick,10000,random,465791,2
quick,10000,random,446773,3
quick,10000,random,449490,4
quick,10000,random,484809,5
quick,10000,random,453113,6
quick,10000,random,526166,7
quick,10000,random,497187,8
quick,10000,random,486621,9
quick,10000,random,456131,10
merge,10000,random,482998,1
merge,10000,random,450094,2
merge,10000,random,448283,3
merge,10000,random,447075,4
merge,10000,random,446169,5
merge,10000,random,446170,6
merge,10000,random,464583,7
merge,10000,random,466395,8
merge,10000,random,446773,9
merge,10000,random,446472,10
quick,10000,random,473640,1
quick,10000,random,466093,2
quick,10000,random,465791,3
quick,10000,random,491149,4
quick,10000,random,497488,5
quick,10000,random,489035,6
quick,10000,random,446170,7
quick,10000,random,445868,8
quick,10000,random,459150,9
quick,10000,random,454924,10
quick,10000,random,1157384,1
quick,10000,random,469716,2
quick,10000,random,451000,3
quick,10000,random,451301,4
quick,10000,random,453113,5
quick,10000,random,480583,6
quick,10000,random,477565,7
